id,title,authors,year,venue,doi,source,platform,environment,sensors,algorithm_family,estimation_architecture,primary_metric,metric_value,metric_unit,dataset_used,experiment_type,key_contribution,application_domain,fulltext_available,citation_tier,notes,citation_count_approx,is_benchmark_paper,qa_rigor,qa_reporting,qa_baseline,qa_repro,qa_total,qa_tier,qa_notes
REC_1399,Adaptive Texture-Aware Pixel Selection for Robust Direct Visual Odometry in UAV Navigation,"Gaia J.; Fagundes L., Jr.; Soria C.; Brandão A.",2026,,10.1109/ICUAS69441.2026.11598726,Scopus,UAV,mixed,camera|GPS_denied_confirmed|wheel_encoder,other,other,RMSE,,,custom,simulation,This paper proposes an adaptive pixel selection mechanism for DVO systems,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,1,0,0,1,Q-low,B+1: ablation/failure analysis; CAP: simulation-only -> max Q-medium
REC_1400,Indoor SLAM for micro aerial vehicles using visual and laser sensor fusion,López E.; Barea R.; Gómez A.; Saltos Á.; Bergasa L.M.; Molinos E.J.; Nemra A.,2016,,10.1007/978-3-319-27146-0_41,Scopus,UAV,indoor,camera|IMU|GPS_denied_confirmed,VIO_SLAM,loosely_coupled,RMSE,,,custom,simulation,This paper represents research in progress in Simultaneous Localization and Mapping (SLAM) for Micro Aerial Vehicles (MAVs) in the context of rescue and/or recognition navigation tasks in indoor envir,mapping,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,1,0,1,Q-low,C+1: established baseline compared; CAP: simulation-only -> max Q-medium
REC_1402,Oxpecker: A Tethered UAV for Inspection of Stone-Mine Pillars,"Martinez Rocamora B., Jr.; Lima R.R.; Samarakoon K.; Rathjen J.; Gross J.N.; Pereira G.A.S.",2023,,10.3390/drones7020073,Scopus,UAV,indoor,lidar,other,other,RMSE,,,custom,real_world,This paper presents a state-of-the-art tethered unmanned aerial vehicle (TUAV) for structural integrity assessment of underground stone mine pillars,inspection,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,0,0,0,1,Q-low,A+2: real-world experiments; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1403,Simless GSM positioning for navigation in GPS-denied environments,Soldado Serrano I.; García Doblado J.; Finazzi I.F.; Martín Prats M.Á.,2018,,10.1108/AEAT-01-2017-0029,Scopus,UAV,outdoor,GPS_denied_confirmed,other,other,RMSE,,,custom,simulation,"However, the so-called GNSS-denied environments open a new research line which pursues the development of alternative technologies which will cover this gap in positioning systems’ services",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,CAP: simulation-only -> max Q-medium
REC_1405,Angle Robustness Unmanned Aerial Vehicle Navigation in GNSS-Denied Scenarios,Wang Y.; Feng Z.; Zhang H.; Gao Y.; Lei J.; Sun L.; Song M.,2024,,10.1609/aaai.v38i9.28906,Scopus,UAV,simulation,GPS_denied_confirmed,other,other,success_rate,26.0,%,custom,real_world,"In this paper, we present a novel angle robustness navigation paradigm to deal with flight deviation in point-to-point navigation tasks",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,0,0,0,1,Q-low,A+2: real-world experiments; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1409,Invariant observer design of a RGB-D aided inertial system for MAV in GPS-denied environments,Li D.; Li Q.; Cheng N.; Song J.; Wu Q.; Tang L.,2013,,10.1109/SMC.2013.443,Scopus,UAV,indoor,camera|IMU|GPS_denied_confirmed|wheel_encoder,EKF,loosely_coupled,RMSE,,,custom,real_world,"This paper presents an non-linear observer framework that uses low-cost inertial measurement units (IMU) and RGB-D sensor to provide position, attitude and velocity estimates for micro aerial vehicles",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,0,1,0,2,Q-low,A+2: real-world experiments; C+1: established baseline compared; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1411,Detecting and Localizing Objects on an Unmanned Aerial System (UAS) Integrated with a Mobile Device,Kim J.; Lin K.; Nogar S.M.; Larkin D.; Korpela C.M.,2021,,10.1109/ICUAS51884.2021.9476850,Scopus,UAV,outdoor,camera|IMU|GPS_denied_confirmed|wheel_encoder,VIO,loosely_coupled,RMSE,,,custom,simulation,"In this paper, a system architecture is proposed that utilizes visual-inertial odometry (VIO) and object recognition and localization for a quadrotor UAS",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,CAP: simulation-only -> max Q-medium
REC_1412,Collision Avoidance for a Hexacopter Using Deep Learning and IMU in a GPS-Denied Environment,Kim J.; Lee H.; Park J.,2026,,10.1007/s12555-026-00052-3,Scopus,UAV,simulation,camera|IMU|GPS_denied_confirmed,DNN,deep_learning,drift_pct,,,custom,simulation,This paper proposes a deep neural network to improve the state estimation and collision avoidance performance of a hexacopter Unmanned Aerial Vehicle operating in GPS-denied environments,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,1,0,1,Q-low,C+1: established baseline compared; CAP: simulation-only -> max Q-medium
REC_1416,Convergence analysis of state estimation for UAV formation under GPS-denied environments,Ding Y.; Wang Z.; Cong Y.; Wang X.,2025,,10.1002/oca.3159,Scopus,UAV,simulation,GPS_denied_confirmed,other,other,RMSE,,,custom,simulation,"In this article, we focus on the state estimation and formation control problem for a multi-UAV system, where only parts of UAVs have GPS measurements, that is, the anchors, and the other UAVs measure",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,A+1: repeatability/multiple runs; CAP: simulation-only -> max Q-medium; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1417,Cellular Communication-Based Autonomous UAV Navigation with Obstacle Avoidance for Unknown Indoor Environments,Choi Y.J.; Ramatryana I.N.A.; Shin S.Y.,2021,,10.22266/ijies2021.0430.31,Scopus,UAV,mixed,lidar|GPS_denied_confirmed|WiFi,VIO_SLAM,other,RMSE,57.5,%,custom,simulation,"In this paper, a cellular communication-based autonomous UAV Navigation is proposed that enables UAVs to maneuver independently in previously unknown and GPS-denied indoor environments with LiDAR sens",mapping,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,1,0,0,1,Q-low,B+1: trajectory scale reported; CAP: simulation-only -> max Q-medium
REC_1421,Efficient Three Dimensional Formation Control for Unmanned Aerial Vehicles in GPS-Denied Environments,Selje R.; Al-Radaideh A.; Sun L.,2021,,10.23919/ACC50511.2021.9483176,Scopus,UAV,simulation,GPS_denied_confirmed,other,other,RMSE,,,custom,simulation,The proposed controller is tested in a simulated environment where the follower UAV is commanded to follow a predefined 3D formation with respect to the leader UAV that tracks a circular orbit with in,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,2,0,0,2,Q-low,B+1: trajectory scale reported; B+1: ablation/failure analysis; CAP: simulation-only -> max Q-medium
REC_1422,Improved UKF-SLAM with Lie Group Operation and Robust Feature Tracking for Motion Vehicles,Huang X.; Liang Z.; Zhang K.; Liu P.,2021,,10.1088/1742-6596/2095/1/012036,Scopus,UAV,outdoor,camera|IMU|GPS_denied_confirmed,VIO_SLAM,tightly_coupled,RMSE,,,custom,simulation,"This paper proposes an improved simultaneous localization and mapping (SLAM) algorithm based on tightly coupled camera images and IMU data, which provides accurate and robust localization for autonomo",mapping,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,1,0,1,Q-low,C+1: established baseline compared; CAP: simulation-only -> max Q-medium
REC_1423,A robust real-time vision based GPS-denied navigation system of UAV,Yang L.; Xiao B.; Zhou Y.; He Y.; Zhang H.; Han J.,2016,,10.1109/CYBER.2016.7574843,Scopus,UAV,outdoor,camera|GPS_denied_confirmed,other,other,RMSE,,,custom,simulation,"In order to accomplish the cargo transport task, a method of a real-time vision-based GPS-denied multiple object tracking for UAV is developed",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,1,0,0,1,Q-low,B+1: trajectory scale reported; CAP: simulation-only -> max Q-medium
REC_1429,Modelling and Simulation of Fast Autonomous Exploration and Mapping System for GPS Denied Unknown Environment Using ROS,Umakarthikeyan S.; Ram Kumar K.; Priyadharshini S.,2022,,10.1109/ICRAIE56454.2022.10054265,Scopus,UAV,mixed,camera|GPS_denied_confirmed,other,loosely_coupled,RMSE,,,custom,simulation,This paper describes a multi-robot coordinated heterogeneous vehicle which employs cooperative unmanned ground vehicles (UGVs) and unmanned aerial vehicles (UAVs) to explore and map a GPS-denied unkno,mapping,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,CAP: simulation-only -> max Q-medium
REC_1431,Advancing Autonomous UAV Target Localization in GPS-Denied Environments,Dawne A.; Nazaruddin Y.Y.; Wardana R.P.; Ikhtiarudin A.; Mardhatillah I.; Fauzan I.M.,2023,,10.1109/CoDIT58514.2023.10284425,Scopus,UAV,indoor,GPS_denied_confirmed,other,other,RMSE,,,custom,real_world,This research introduces a novel approach to enhance the robustness of autonomous UAV target localization in GPS-denied environments,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,1,0,0,2,Q-low,A+2: real-world experiments; B+1: ablation/failure analysis; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1432,GNSS/INS/VO fusion using Gated Recurrent Unit in GNSS denied environments,Negru S.A.; Geragersian P.; Petrunin I.; Zolotas A.; Grech R.,2023,,10.2514/6.2023-2226,Scopus,UAV,outdoor,camera|IMU|GPS_denied_confirmed|wheel_encoder,hybrid,loosely_coupled,RMSE,,,custom,real_world,The paper is analyzing a novel sensor fusion framework with the aim to obtain a stable flight in a degraded GNSS environment,delivery,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,0,0,0,1,Q-low,A+2: real-world experiments; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1433,UAV autonomous localization using macro-features matching with a CAD model,Haque A.; Elsaharti A.; Elderini T.; Elsaharty M.A.; Neubert J.,2020,,10.3390/s20030743,Scopus,UAV,simulation,GPS_denied_confirmed,other,other,RMSE,,,custom,real_world,"This paper presents a novel offline, portable, real-time in-door UAV localization technique that relies on macro-feature detection and matching",military,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,0,0,0,1,Q-low,A+2: real-world experiments; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1434,"Design, Localization, Perception, and Control for GPS-Denied Autonomous Aerial Grasping and Harvesting",Kumar A.; Behera L.,2024,,10.1109/LRA.2024.3366015,Scopus,UAV,indoor,camera|GPS_denied_confirmed,other,deep_learning,RMSE,,,custom,simulation,"In this letter, we present a comprehensive UAV system design to perform the highly complex task of off-centered aerial grasping",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,CAP: simulation-only -> max Q-medium
REC_1435,UAV-Assisted Collaborative Positioning in GNSS-Denied Environments,Masiero A.; Toth C.; Morelli L.; Trybala P.; Remondino F.,2026,,10.5194/isprs-archives-XLIX-B1-2026-41-2026,Scopus,UAV,indoor,lidar|camera|GPS_denied_confirmed|UWB|wheel_encoder,other,other,RMSE,,,custom,simulation,Accurate and reliable positioning and navigation are fundamental for the development of a wide number of applications,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,CAP: simulation-only -> max Q-medium
REC_1437,Absolute Visual Localization for Aerial Vehicles Based on Deep Learning Image Matching,Yang Y.; Xu L.; Wang B.; Han Y.; Ye D.,2025,,10.1145/3722405.3722421,Scopus,UAV,outdoor,camera|IMU|GPS_denied_confirmed,DNN,deep_learning,RMSE,500.0,m,custom,real_world,"The proposed methodology utilizes a deep learning-based image matching technique, employing the LoFTR model to match features on rectified aerial images and segmented satellite maps",mapping,false,Important,Abstract-only extraction. QA capped accordingly.,,false,1,1,2,0,4,Q-medium,A+2: real-world experiments; B+1: quantitative error metric reported; C+1: established baseline compared; C+1: matched conditions; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1438,3D motion planning for UAVs in GPS-denied unknown forest environment,Liao F.; Lai S.; Hu Y.; Cui J.; Wang J.L.; Teo R.; Lin F.,2016,,10.1109/IVS.2016.7535393,Scopus,UAV,simulation,GPS_denied_confirmed,other,other,RMSE,,,custom,simulation,"In this paper, a decomposition hierarchic on-line motion planning approach consisting of path planning and trajectory generation is proposed for VTOL UAVs to fly in a GPS-denied unknown obstacle-rich ",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,CAP: simulation-only -> max Q-medium
REC_1439,3D map and mmWave radar-based self-localization for UAVs in GNSS-denied environments,Cui Y.; Zhang Y.; Bai D.; Diao Y.; Wang Y.,2026,,10.1016/j.vehcom.2025.100986,Scopus,UAV,outdoor,lidar|camera|GPS_denied_confirmed|radar,other,other,RMSE,0.4,m,custom,simulation,This paper presents a robust and cost-effective method for UAV self-localization by using vision and millimeter-wave (mmWave) radar data in GNSS-denied environments,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,1,0,0,1,Q-low,B+1: quantitative error metric reported; CAP: simulation-only -> max Q-medium
REC_1440,A Review of Navigation Algorithms for Unmanned Aerial Vehicles Based on Computer Vision Systems,Ali B.; Sadekov R.N.; Tsodokova V.V.,2022,,10.1134/S2075108722040022,Scopus,UAV,outdoor,camera|GPS_denied_confirmed,DNN,deep_learning,RMSE,,,custom,simulation,The paper concludes with a discussion of the capabilities and limitations of the proposed approaches,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,1,0,0,1,Q-low,B+1: ablation/failure analysis; CAP: simulation-only -> max Q-medium
REC_1442,GPS Denied Localization and Magnetometer-Free Yaw Estimation for Multi-rotor UAVs,Balaji N.; Kothari M.; Abhishek A.,2020,,10.1109/ICUAS48674.2020.9213895,Scopus,UAV,outdoor,IMU|GPS_denied_confirmed|magnetometer,other,other,RMSE,,,custom,simulation,This paper presents a range-based localization scheme for multi-rotor systems in GPS denied environments and proposes a novel methodology to estimate the yaw attitude of the UAV during flight,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,1,1,0,3,Q-low,A+1: ground-truth comparison; A+1: repeatability/multiple runs; B+1: ablation/failure analysis; C+1: established baseline compared; CAP: simulation-only -> max Q-medium; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1443,Study on angle-only relative navigation for unmanned aerial vehicle formation in GPS-denied environment,Zheng Z.; Wang S.; Gong B.; Su E.; Huang H.,2023,,10.1177/09544100221149235,Scopus,UAV,simulation,camera|IMU|GPS_denied_confirmed,particle_filter,other,drift_pct,10.0,m,custom,simulation,"To satisfy the autonomous relative navigation demand of unmanned aerial vehicle (UAV) formation in a GPS-denied environment, an angle-only relative navigation algorithm is proposed",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,1,0,0,1,Q-low,B+1: quantitative error metric reported; CAP: simulation-only -> max Q-medium
