paper_id,title,first_author,year,venue,doi,q1_clear_problem,q2_sensor_config,q3_quant_results,q4_baseline_comparison,q5_hardware_validation,q6_statistical_rigor,q7_doi_reproducibility,q8_reporting_depth,total_score,quality_tier
REC_1549,A real-time monocular vision-based frontal obstacle detection and avoidance for low cost UAVs in GPS denied environment,Saha S.,2014,,10.1109/ICARES.2014.7024382,1,1,1,0,1,0,1,1,6,High
REC_1550,Robust Spatial Georeferencing for UAV-UGV Mobile Mapping Platforms in Urban Canyons via Asymmetric GNSS/UWB Fusion,Chen J.,2026,,10.3390/rs18121967,1,1,1,1,0,0,1,1,6,High
REC_1551,Pitch Angle Estimation from a Single Drone Image Without Landmarks and Its Application in UAV Visual Navigation,Ye Y.,2025,,10.1109/ICIVP66296.2025.00030,1,1,1,1,0,0,1,1,6,High
REC_1552,Preliminary Study on Drone Navigation in Urban Environments using Visual Odometry and Partially Observable Monte Carlo Planning,Yu Q.,2022,,10.2514/6.2022-3765,1,1,0,0,0,0,1,1,4,Medium
REC_1553,Real-Time Monocular Vision-Based UAV Obstacle Detection and Collision Avoidance in GPS-Denied Outdoor Environments Using CNN MobileNet-SSD,Levkovits-Scherer D.S.,2019,,10.1007/978-3-030-33749-0_49,1,1,0,0,1,1,1,1,6,High
REC_1554,Radar-Based Multisensor Fusion for Uninterrupted Reliable Positioning in GNSS-Denied Environments,Dawson E.,2022,,10.1109/TITS.2022.3202139,1,1,1,0,0,0,1,1,5,Medium
REC_1555,Bounding visual odometry drift with radio range data for small unmanned aerial vehicles,Leishman R.C.,2018,,10.33012/2018.15952,1,1,1,0,1,0,1,1,6,High
REC_1556,EMS-SLAM: Dynamic RGB-D SLAM with Semantic-Geometric Constraints for GNSS-Denied Environments,Fan J.,2025,,10.3390/rs17101691,1,0,1,1,0,0,1,1,5,Medium
REC_1557,Model-Based Cooperative Navigation for a Group of Flying Robots,Faghihinia A.,2022,,10.1109/TAES.2021.3136247,1,1,1,0,0,0,1,1,5,Medium
REC_1558,Waypoint-Informed Localization (WiL): A Novel Integration of 2D Maps and Onboard Sensors for Robust GNSS-Denied Navigation,Ragab H.,2026,,10.33012/navi.767,1,1,1,1,1,0,1,1,7,High
REC_1559,Lane detection aided online dead reckoning for gnss denied environments,Jeon J.,2021,,10.3390/s21206805,1,1,1,1,0,0,1,1,6,High
REC_1561,Characterization of mountain drainage patterns for GPS-denied UAS navigation augmentation,Wang T.,2016,,10.1007/s00138-015-0723-9,1,1,0,0,1,0,1,1,5,Medium
REC_1562,A ubiquitous positioning solution of integrating GNSS with LiDAR odometry and 3D map for autonomous driving in urban environments,Liu J.,2023,,10.1007/s00190-023-01728-y,1,1,1,1,0,0,1,1,6,High
REC_1563,Vision-Only Localization of Drones with Optimal Window Velocity Fusion,Yeom S.,2026,,10.3390/electronics15030637,1,1,1,0,1,1,1,1,7,High
REC_1564,Ultra-wideband based cooperative relative localization algorithm and experiments for multiple unmanned aerial vehicles in GPS denied environments,Guo K.,2017,,10.1177/1756829317695564,1,1,0,0,1,0,1,1,5,Medium
REC_1565,Long-range GPS-denied aerial inertial navigation with LIDAR localization,Hemann G.,2016,,10.1109/IROS.2016.7759267,1,1,1,0,1,0,1,1,6,High
REC_1566,Qualitative place maps for landmark-based localization and navigation in GPS-denied environments,Hua H.,2019,,10.1145/3347146.3359107,1,0,0,1,1,0,1,1,5,Medium
REC_1567,Deep Learning Models for GNSS-Denied Target Navigation,Santos R.S.,2025,,10.1007/978-3-031-97051-1_15,1,1,1,1,1,0,1,1,7,High
REC_1568,HD-Maps as Prior Information for Globally Consistent Mapping in GPS-Denied Environments,Ali W.,2024,,10.1109/ITSC58415.2024.10920221,1,1,0,1,0,0,1,1,5,Medium
REC_1569,From Anywhere to the Destination: Visual Reinforcement Learning for GNSS-Denied Drone Navigation,Wang Y.-X.,2025,,10.1007/s11390-025-4468-2,1,1,1,0,1,0,1,1,6,High
REC_1570,GPS-denied navigation using SAR images and neural networks,White T.,2021,,10.1109/ICASSP39728.2021.9414421,1,1,1,0,1,0,1,1,6,High
REC_1571,Relative Localization with Application to Adaptive Navigation Based on Mixed Measurements of Distance and Bearing Utilizing Multi-UAVs,Guo J.,2025,,10.32908/ahswn.v61.12275,1,1,0,0,0,0,1,1,4,Medium
REC_1572,Resilient Ground Vehicle Autonomous Navigation in GPS-Denied Environments,Baxevani K.,2022,,10.1142/S2737480722500200,1,1,1,0,1,0,1,1,6,High
REC_1573,Visual-based localization methods for unmanned aerial vehicles in landing operation on maritime vessel,Nguyen T.-T.,2024,,10.21014/actaimeko.v13i4.1575,1,1,1,1,0,0,1,1,6,High
REC_1574,Multi-modal mapping and localization of unmanned aerial robots based on ultra-wideband and RGB-D sensing,Perez-Grau F.J.,2017,,10.1109/IROS.2017.8206191,1,1,0,0,1,1,1,1,6,High
REC_1575,RGB-D camera-based quadrotor navigation in GPS-denied and low light environments using known 3D markers,Vetrella A.R.,2015,,10.1109/ICUAS.2015.7152290,1,1,0,0,1,0,1,1,5,Medium
REC_1576,Autonomous dynamic docking of UAV based on UWB-vision in GPS-denied environment,Cheng C.,2022,,10.1016/j.jfranklin.2022.03.005,1,1,0,0,0,0,1,1,4,Medium
REC_1577,Mobile robot localization system in frequent GPS-denied situations,Saito T.,2014,,10.1109/ICRA.2014.6907431,1,0,1,0,0,1,1,1,5,Medium
REC_1578,Condition-Based LSTM for Residual Calculation of Optical Flow,Mahdavi M.M.,2026,,10.5194/isprs-archives-XLVIII-4-W22-2025-37-2026,1,1,1,1,1,1,1,1,8,High
REC_1579,"Fusing denoised stereo visual odometry, INS and GPS measurements for autonomous navigation in a tightly coupled approach",Nezhadshahbodaghi M.,2021,,10.1007/s10291-021-01084-4,1,1,1,1,1,0,1,1,7,High
REC_1580,A Lightweight Framework for Neighborhood-Constrained UAV Localization Using Visual Embeddings,Dimos A.,2026,,10.1109/ICUAS69441.2026.11598733,1,1,0,0,0,0,1,1,4,Medium
REC_1581,Accelerometer Bias Estimation for Unmanned Aerial Vehicles Using Extended Kalman Filter-Based Vision-Aided Navigation,Belfadel D.,2025,,10.3390/electronics14061074,1,1,1,0,0,0,1,1,5,Medium
REC_1582,Overview of Mutual Localization Techniques Between Unmanned Aerial Vehicles in Swarm,Czaja B.,2025,,10.12716/1001.19.01.37,1,1,1,0,0,0,1,1,5,Medium
REC_1583,Autonomous Robust Navigation System for MAV Based on Monocular Cameras,Caldas K.A.Q.,2022,,10.1109/ICUAS54217.2022.9836218,1,1,1,0,1,0,1,1,6,High
REC_1584,Performance Analysis of Visual–Inertial–Range Cooperative Localization for Unmanned Autonomous Vehicle Swarm,Lai J.,2023,,10.3390/drones7110651,1,1,1,0,0,0,1,1,5,Medium
REC_1585,Sensitivity of unmanned aerial vehicle model-aided navigation,D’Urso S.,2017,,10.2514/6.2017-0808,1,1,1,0,1,0,1,1,6,High
REC_1586,Multi-vehicle Collaborative Navigation Method Based on Datalink Relative Distance in GNSS Denied Environment,Zhou Z.,2022,,10.1007/978-981-15-8155-7_324,1,1,1,0,0,0,1,1,5,Medium
REC_1587,Landmark-Based Scale Estimation and Correction of Visual Inertial Odometry for VTOL UAVs in a GPS-Denied Environment,Lee J.-C.,2022,,10.3390/s22249654,1,1,1,0,1,0,1,1,6,High
REC_1588,An IMU Aided Robust LiDAR SLAM Method for UAVs in Pipeline Environment,Jiang H.,2024,,10.1007/978-981-97-3332-3_20,1,1,1,0,1,1,1,1,7,High
REC_1589,Vision-based Guidance and Navigation for Autonomous MAV in Indoor Environment,Irfan M.,2020,,10.1109/ICCCNT49239.2020.9225398,1,1,1,0,0,0,1,1,5,Medium
REC_1591,Expediting the Convergence of Global Localization of UAVs through Forward-Facing Camera Observation,Li Z.,2024,,10.3390/drones8070335,1,1,1,0,1,0,1,1,6,High
REC_1592,Goal-aware navigation of quadrotor uav for infrastructure inspection,Biswas S.,2019,,10.2514/6.2019-1691,1,1,1,0,0,0,1,1,5,Medium
REC_1593,Indoor/outdoor scan-matching based mapping technique with a helicopter MAV in GPS-denied environment,Friedman C.,2015,,10.1260/1756-8293.7.1.55,1,1,1,0,1,0,1,1,6,High
REC_1594,UVL: UAV Visual Localization Method with Enhanced Feature Associations via Visual Attention Mechanism,Li X.,2025,,10.1109/IJCNN64981.2025.11228231,1,0,1,1,0,0,1,1,5,Medium
REC_1595,Overview of anti-interference technology of unmanned aerial vehicle satellite navigation system; [无 人 机 卫 星 导 航 系 统 抗 干 扰 技 术 综 述],CHEN Q.,2025,,10.7527/S1000-6893.2025.31797,1,1,0,0,1,0,1,1,5,Medium
REC_1596,The development of distributed cooperative localization algorithms for Multi-UAV systems in the past decade,Zhang Z.,2025,,10.1016/j.measurement.2025.118040,1,0,1,1,0,0,1,1,5,Medium
REC_1597,A Framework for Autonomous UAV Navigation Based on Monocular Depth Estimation,Gaigalas J.,2025,,10.3390/drones9040236,1,1,1,1,0,1,1,1,7,High
REC_1598,Streamlined Indoor UAVs Localization Using a Dense and Size-Heterogeneous Tags Map,Bertoni M.,2024,,10.1109/ICUAS60882.2024.10557055,1,0,1,1,1,0,1,1,6,High
REC_1599,Study of Utilizing Multiple IMUs for Inertial Navigation Systems without GPS Aid,Tokluoglu O.,2019,,10.1109/GPECOM.2019.8778612,1,1,1,1,0,0,1,1,6,High
REC_1601,Cooperative Navigation Framework for UAV Formations Using LSTM and Dynamic Model Fusion,Song F.,2026,,10.3390/drones10010028,1,1,1,0,1,0,1,1,6,High
REC_1602,Cooperative localisation of UAV swarm based on adaptive SA-PSO algorithm,Ma W.,2023,,10.1017/aer.2022.54,1,1,1,0,0,0,1,1,5,Medium
REC_1603,Vision-aided inertial navigation for small unmanned aerial vehicles in GPS-denied environments,Wang T.,2013,,10.5772/56660,1,1,1,1,0,0,1,1,6,High
REC_1604,Target-Tracking-Based Multi-UAV Visual SLAM in GNSS-Denied Environments,Fu X.,2025,,10.52202/083083-0073,1,1,0,0,0,0,1,1,4,Medium
REC_1605,A Multi-Drone System Proof of Concept for Forestry Applications,Araújo A.G.,2025,,10.3390/drones9020080,1,1,0,1,1,0,1,1,6,High
REC_1606,Wide-Beam Optical Beacon-Based UAV Self-Positioning,Jabbari M.R.,2026,,10.1109/SIU71813.2026.11636447,1,1,0,0,0,0,1,1,4,Medium
REC_1607,Accurate IMU Preintegration Using Switched Linear Systems For Autonomous Systems,Henawy J.,2019,,10.1109/ITSC.2019.8917537,1,1,1,1,1,0,1,1,7,High
REC_1608,Long-term aerial robot localization based on visual odometry and radio-based ranging,Perez-Grau F.J.,2016,,10.1109/ICUAS.2016.7502653,1,1,1,0,1,0,1,1,6,High
REC_1609,GPS Denied UAV Routing with Communication Constraints,Manyam S.G.,2016,,10.1007/s10846-016-0343-2,1,0,0,1,0,0,1,1,4,Medium
REC_1610,Adaptive sliding window factor graph optimization with multi-tag UWB/INS fusion for multirotor UAVs,Kim H.,2026,,10.1016/j.ast.2026.112683,1,1,1,1,1,1,1,1,8,High
REC_1611,Relative navigation of autonomous GPS-degraded micro air vehicles,Wheeler D.O.,2020,,10.1007/s10514-019-09899-4,1,1,1,0,1,1,1,1,7,High
REC_1612,Visual GPS-denied multi-agent localization & terrain classification,Chiel B.S.,2018,,10.1109/AERO.2018.8396392,1,1,1,0,1,0,1,1,6,High
REC_1613,Efficient WiFi LiDAR SLAM for Autonomous Robots in Large Environments,Ismail K.,2022,,10.1109/CASE49997.2022.9926530,1,1,1,1,1,1,1,1,8,High
REC_1614,Control and monocular visual SLAM of nonholonomic mobile robots,Trujillo J.-C.,2025,,10.1016/j.ejcon.2024.101171,1,1,0,0,0,0,1,1,4,Medium
REC_1615,An Optimization-Based Method for Relative Pose Estimation for Collaborating UAVs Using Observed Predefined Trajectories,Cetinkaya G.,2026,,10.3390/drones10020135,1,1,1,0,1,0,1,1,6,High
REC_1616,Characterizing the Operating Envelope of an Anomaly-Aware Adaptive EKF for GNSS-Denied USV Formation Relative Localization,Tan L.,2026,,10.3390/jmse14161490,1,0,1,0,0,0,1,1,4,Medium
REC_1617,Relative multiplicative extended Kalman filter for observable GPS-denied navigation,Koch D.P.,2020,,10.1177/0278364920903094,1,0,1,0,1,0,1,1,5,Medium
REC_1618,Performance comparison of inertial measurement units fused with odometry in extended Kalman filter for dead-reckoning navigation,Carey K.,2019,,10.1115/DETC2019-98184,1,1,1,0,0,0,1,1,5,Medium
REC_1619,Robust Autonomous Flight in Constrained and Visually Degraded Shipboard Environments,Fang Z.,2017,,10.1002/rob.21670,1,1,1,1,0,1,1,1,7,High
REC_1620,Research and Design of Precision-Landing Drone in an Underground GPS-Denied Environment,Racette J.,2023,,10.2514/6.2023-3625,1,1,1,0,0,0,1,1,5,Medium
REC_1621,Distributed UAV Swarm Collaborative SLAM Based on Visual-Inertial-Ranging Measurement,Shou Y.,2025,,10.1007/978-981-96-2220-7_18,1,1,1,1,0,0,1,1,6,High
REC_1622,Distance-Based Cooperative Relative Localization for Leader-Following Control of MAVs,Nguyen T.-M.,2019,,10.1109/LRA.2019.2926671,1,1,1,0,0,0,1,1,5,Medium
REC_1623,Multi-sensor three-dimensional monte carlo localization for long-term aerial robot navigation,Perez-Grau F.J.,2017,,10.1177/1729881417732757,1,0,0,0,0,1,1,1,4,Medium
REC_1624,Precision mapping through the stereo vision and geometric transformations in unknown environments,Petrakis G.,2023,,10.1007/s12145-023-00972-2,1,1,1,0,0,0,1,1,5,Medium
REC_1625,Detecting GNSS spoofing and Re-localization on UAV based on imagery matching,Liu R.,2025,,10.1088/1361-6501/ad8be9,1,1,1,0,1,0,1,1,6,High
REC_1626,AprilTag-Guided Autonomous Precision Landing System for UAV-Quadcopter Using HuskyLens AI Camera,Wiyagi R.O.,2025,,10.1109/ICE3IS66769.2025.11281319,1,1,1,0,0,0,1,1,5,Medium
REC_1627,Disturbance-observer-based Finite-time Following Control With Wind Resistance Capability for Multiple GPS-denied UAVs,Hwang C.-L.,2025,,10.1007/s12555-025-0243-y,1,1,0,1,0,0,1,1,5,Medium
REC_1628,Optical Flow-Based Visual Estimation of Translational Displacement Using a Raspberry Pi® Embedded Computer,Mota López B.J.,2025,,10.1109/ENC68268.2025.11311932,1,1,1,1,0,0,1,1,6,High
REC_1629,"Probabilistic graphical fusion of LiDAR, GPS, and 3D building maps for urban UAV navigation",Chen D.,2019,,10.1002/navi.298,1,1,1,0,1,0,1,1,6,High
REC_1630,Integrated navigation design using a gimbaled vision/liDAR system with an approximate ground description model,Yun S.,2014,,10.5139/IJASS.2013.14.4.369,1,1,1,0,1,0,1,1,6,High
REC_1631,Performance Evaluation of AI-Enabled Autonomous Drone Navigation Systems Using Computer Vision,Gali S.,2026,,10.1109/ICMLAS67792.2026.11483799,1,1,1,0,1,1,1,1,7,High
REC_1632,A GPS-Free Air Vehicle On-Board Positioning Mechanism Applying Feature Matching Technique,Hsieh C.-Y.,2024,,10.1109/DASC62030.2024.10748867,1,1,0,1,0,0,1,1,5,Medium
REC_1633,Effects of velocity and known pose injection rate on scan matching 2D slam accuracy,Moleski T.W.,2021,,10.2514/6.2021-1582,1,1,1,1,0,0,1,1,6,High
REC_1634,Landmark-based distributed topological mapping and navigation in GPS-denied urban environments using teams of low-cost robots,Teymouri M.S.,2024,,10.1007/s10458-024-09635-y,1,1,0,1,0,0,1,1,5,Medium
REC_1635,Kalman Filter-Based Drift Detection and Mitigation of Visual-Inertial Odometry in UAVs,Ibrahimov R.,2025,,10.23919/ACC63710.2025.11107817,1,1,1,0,1,0,1,1,6,High
REC_1636,Comparative analysis of ros-based centralized methods for conducting collaborative monocular visual slam using a pair of uavs,Abbyasov B.,2020,,10.13180/clawar.2020.24-26.08.12,1,1,1,0,0,0,1,1,5,Medium
REC_1637,Virtual testbed for monocular visual navigation of small unmanned aircraft systems,Kim K.,2022,,10.1177/1548512920954545,1,1,0,1,1,0,1,1,6,High
REC_1638,A GNSS/INS/LiDAR Integration Scheme for UAV-Based Navigation in GNSS-Challenging Environments,Elamin A.,2022,,10.3390/s22249908,1,1,1,0,0,0,1,1,5,Medium
REC_1639,Adaptive Data-Driven Estimation for Simultaneous Localization and Dynamic Signal Mapping in GNSS-Denied Vehicular Networks,D'Alfonso L.,2026,,10.1109/CoDIT70676.2026.11631000,1,1,1,1,1,1,1,1,8,High
REC_1640,Automatic landing of a low-cost quadrotor using monocular vision and Kalman filter in GPS-denied environments,Sani M.F.,2019,,10.3906/elk-1809-204,1,1,0,0,1,0,1,1,5,Medium
REC_1641,Landmark Aided GPS-Denied Navigation for Orchards and Vineyards,Costley A.,2020,,10.1109/PLANS46316.2020.9110130,1,0,0,0,0,0,1,1,3,Low
REC_1642,UAV based target finding and tracking in GPS-denied and cluttered environments,Vanegas F.,2016,,10.1109/IROS.2016.7759360,1,0,0,0,1,1,1,1,5,Medium
REC_1643,Visual Odometry Using Pixel Processor Arrays for Unmanned Aerial Systems in GPS Denied Environments,McConville A.,2020,,10.3389/frobt.2020.00126,1,1,0,1,1,0,1,1,6,High
REC_1644,A direct visual servoing-based framework for the 2016 IROS Autonomous Drone Racing Challenge,Jung S.,2018,,10.1002/rob.21743,1,1,1,0,0,0,1,1,5,Medium
REC_1645,Cooperative Navigation for Cross-Platform Dual-SINS Based on Relative Range and Angle Measurements,Lai J.,2026,,10.3390/s26144450,1,0,1,1,1,0,1,1,6,High
REC_1646,Adaptive Visual-Inertial Navigation for Fixed-Wing Aircraft Landing in GPS-Denied Condition,Lei Z.,2022,,10.1007/978-981-15-8155-7_222,1,1,1,0,1,1,1,1,7,High
REC_1647,UAV Positioning Using GNSS: A Review of the Current Status,Jiang C.,2026,,10.3390/drones10020091,1,1,1,0,0,0,1,1,5,Medium
REC_1648,IoT-based Vehicle Localization in GNSS-denied Environments,Mao G.,2024,,10.1109/GLOBECOM52923.2024.10901508,1,1,1,0,1,0,1,1,6,High
REC_1649,SLAM-Enabled Autonomous Blimp for UAV Applications,Chaitanya D.,2025,,10.1109/INCIP64058.2025.11019707,1,0,0,0,0,0,1,1,3,Low
REC_1650,Autonomous Robotic System for Power Cable Tracking and Mapping Using Hybrid Localization in GPS-Denied and GPS-Rich Environments,Vohra M.,2025,,10.1109/RO-MAN63969.2025.11217718,1,0,1,0,1,0,1,1,5,Medium
REC_1651,Fusing stereo camera and low-cost inertial measurement unit for autonomous navigation in a tightly-coupled approach,Xian Z.,2015,,10.1017/S0373463314000848,1,1,1,0,0,0,1,1,5,Medium
REC_1652,Development of test method for evaluation of UAS mobility capability in GNSS-denied environment,Yamada T.,2023,,10.1186/s40648-023-00251-1,1,0,0,0,0,0,1,1,3,Low
REC_1653,A Novel Scene Matching Algorithm via Deep Learning for Vision-based UAV Absolute Localization,Ren Y.,2022,,10.1109/MLCCIM55934.2022.00043,1,1,1,0,1,0,1,1,6,High
REC_1654,Relative navigation of fixed-wing aircraft in GPS-denied environments,Ellingson G.,2020,,10.1002/navi.364,1,1,0,0,1,1,1,1,6,High
REC_1655,Centralized UAV Swarm Formation Estimation with Relative Bearing Measurements and Unreliable GPS,Akagi J.,2020,,10.1109/PLANS46316.2020.9110194,1,1,1,0,0,1,1,1,6,High
REC_1656,Deep Learning-Based Navigation System for Automatic Landing Approach of Fixed-Wing UAVs in GNSS-Denied Environments,Lin Y.-X.,2025,,10.3390/aerospace12040324,1,1,1,0,1,0,1,1,6,High
REC_1657,SafeNav: Safe Path Navigation using Landmark Based Localization in a GPS-denied Environment,Sapkota G.,2025,,10.1109/WoWMoM65615.2025.00045,1,1,1,1,0,0,1,1,6,High
REC_1658,Rapid Initialization Method of Unmanned Aerial Vehicle Swarm Based on VIO-UWB in Satellite Denial Environment,Wang R.,2024,,10.3390/drones8070339,1,1,1,0,0,0,1,1,5,Medium
REC_1659,Drone-in-a-Box: A Precise Indoor Autonomous Docking System,Godio S.,2026,,10.1109/ICUAS69441.2026.11598696,1,1,1,0,1,0,1,1,6,High
REC_1660,A Novel Ranging and IMU-Based Method for Relative Positioning of Two-MAV Formation in GNSS-Denied Environments,Cheng J.,2023,,10.3390/s23094366,1,1,1,1,0,1,1,1,7,High
REC_1662,NLOS-Aware LiDAR–UWB Fusion Localization for UAV Inspection in Converter Valve Halls,Liu X.,2026,,10.3390/technologies14070414,1,1,1,1,1,1,1,1,8,High
REC_1663,Deep learning enabled localization for UAV autolanding,LI M.,2021,,10.1016/j.cja.2020.11.011,1,1,1,1,1,0,1,1,7,High
REC_1664,Bridging GPS outages for fixed-wing Unmanned Aerial Vehicles,Zhao W.,2015,,10.1017/S0373463314000599,1,1,1,1,1,0,1,1,7,High
REC_1665,An Extended Kalman Filter-Based Simultaneous Localization and Mapping Algorithm for Omnidirectional Indoor Mobile Robot,Batayneh W.,2023,,10.15866/ireaco.v16i2.23401,1,1,1,0,0,0,1,1,5,Medium
REC_1666,Vision-Based Formation Control for an Outdoor UAV Swarm With Hierarchical Architecture,Ma L.,2023,,10.1109/ACCESS.2023.3296603,1,1,1,1,1,0,1,1,7,High
REC_1667,Autonomous Mapping and Navigation Unit for Aerial Robots,Baiao J.,2025,,10.1109/ICAR65334.2025.11338655,1,1,0,0,1,0,1,1,5,Medium
REC_1668,A Semantic-Aided Fusion Localization Method for Intelligent Vehicles in GNSS-Denied Dynamic Environments,Wei K.,2024,,10.1109/TIV.2024.3399809,1,1,1,0,1,0,1,1,6,High
REC_1669,Toward autonomous uav localization via aerial image registration,Wang X.,2021,,10.3390/electronics10040435,1,1,0,0,1,0,1,1,5,Medium
REC_1670,A pose estimation method for unmanned ground vehicles in GPS denied environments,Tamjidi A.,2012,,10.1117/12.920832,1,1,1,1,0,0,1,1,6,High
REC_1671,Real-Time Cross-View Image Matching and Camera Pose Determination for Unmanned Aerial Vehicles,Chen L.,2024,,10.14358/PERS.23-00073R2,1,1,1,0,1,1,1,1,7,High
REC_1672,Radar-Aided Navigation System for Small Drones in GPS-Denied Environments,Klein K.T.J.,2021,,10.1109/RadarConf2147009.2021.9455317,1,1,1,0,1,0,1,1,6,High
